Name,Level,IV_Attack,IV_Defense,IV_HP,CP
Carkol,LV13,11,11,2,520
Carkol,LV12.5,11,13,15,520
Carkol,LV12.5,11,14,14,520
Carkol,LV13,12,0,12,520
Carkol,LV13,12,1,11,520
Carkol,LV13,12,2,9,520
Carkol,LV13,12,3,8,520
Carkol,LV13,12,4,7,520
Carkol,LV13,12,5,6,520
Carkol,LV13,12,7,3,520
Carkol,LV13,12,8,2,520
Carkol,LV13,12,9,1,520
Carkol,LV13,12,10,0,520
Carkol,LV12.5,12,10,15,520
Carkol,LV12.5,12,11,14,520
Carkol,LV12.5,12,12,13,520
Carkol,LV12.5,12,13,12,520
Carkol,LV12.5,12,15,9,520
Carkol,LV13,13,0,9,520
Carkol,LV13,13,2,6,520
Carkol,LV13,13,3,5,520
Carkol,LV13,13,4,4,520
Carkol,LV13,13,7,0,520
Carkol,LV12.5,13,9,13,520
Carkol,LV12.5,13,10,12,520
Carkol,LV12.5,13,11,11,520
Carkol,LV12.5,13,12,10,520
Carkol,LV12.5,13,14,7,520
Carkol,LV12.5,13,15,6,520
Carkol,LV13,14,0,6,520
Carkol,LV13,14,2,3,520
Carkol,LV13,14,3,2,520
Carkol,LV13,14,4,1,520
Carkol,LV12.5,14,5,15,520
Carkol,LV12.5,14,6,14,520
Carkol,LV12.5,14,8,11,520
Carkol,LV12.5,14,9,10,520
Carkol,LV12.5,14,10,9,520
Carkol,LV12.5,14,11,8,520
Carkol,LV12.5,14,14,4,520
Carkol,LV12.5,14,15,3,520
Carkol,LV13,15,2,0,520
Carkol,LV12.5,15,4,13,520
Carkol,LV12.5,15,5,12,520
Carkol,LV12.5,15,6,11,520
Carkol,LV12.5,15,8,8,520
Carkol,LV12.5,15,9,7,520
Carkol,LV12.5,15,10,6,520
Carkol,LV12.5,15,11,5,520
Carkol,LV12.5,15,14,1,520
Carkol,LV12.5,15,15,0,520
