Name,Level,IV_Attack,IV_Defense,IV_HP,CP
Wattrel,LV27,2,1,14,520
Wattrel,LV28,2,2,3,520
Wattrel,LV27.5,2,3,6,520
Wattrel,LV28,2,4,0,520
Wattrel,LV27,2,4,9,520
Wattrel,LV26.5,2,4,14,520
Wattrel,LV27.5,2,5,3,520
Wattrel,LV27,2,6,6,520
Wattrel,LV27.5,2,7,0,520
Wattrel,LV26.5,2,7,9,520
Wattrel,LV26,2,7,14,520
Wattrel,LV27,2,8,3,520
Wattrel,LV26.5,2,9,6,520
Wattrel,LV26,2,9,11,520
Wattrel,LV27,2,10,0,520
Wattrel,LV26.5,2,11,3,520
Wattrel,LV26,2,11,8,520
Wattrel,LV25.5,2,11,13,520
Wattrel,LV26,2,13,5,520
Wattrel,LV25.5,2,13,10,520
Wattrel,LV25,2,13,15,520
Wattrel,LV26,2,15,2,520
Wattrel,LV25.5,2,15,7,520
Wattrel,LV25,2,15,12,520
Wattrel,LV28,3,0,4,520
Wattrel,LV27.5,3,1,7,520
Wattrel,LV28,3,2,1,520
Wattrel,LV27,3,2,10,520
Wattrel,LV26.5,3,2,15,520
Wattrel,LV26.5,3,3,13,520
Wattrel,LV27.5,3,4,2,520
Wattrel,LV27,3,5,5,520
Wattrel,LV26.5,3,5,10,520
Wattrel,LV26,3,5,15,520
Wattrel,LV26.5,3,6,8,520
Wattrel,LV26,3,6,13,520
Wattrel,LV27,3,7,2,520
Wattrel,LV26.5,3,8,5,520
Wattrel,LV26,3,8,10,520
Wattrel,LV25.5,3,8,15,520
Wattrel,LV26.5,3,10,2,520
Wattrel,LV26,3,10,7,520
Wattrel,LV25.5,3,10,12,520
Wattrel,LV26,3,12,4,520
Wattrel,LV25.5,3,12,9,520
Wattrel,LV25,3,12,14,520
Wattrel,LV26,3,14,1,520
Wattrel,LV25.5,3,14,6,520
Wattrel,LV25,3,14,11,520
Wattrel,LV26,3,15,0,520
Wattrel,LV24.5,3,15,15,520
Wattrel,LV28,4,0,2,520
Wattrel,LV27.5,4,0,6,520
Wattrel,LV27,4,0,11,520
Wattrel,LV28,4,1,0,520
Wattrel,LV27,4,1,9,520
Wattrel,LV26.5,4,1,14,520
Wattrel,LV27.5,4,2,3,520
Wattrel,LV27,4,3,6,520
Wattrel,LV27.5,4,4,0,520
Wattrel,LV26.5,4,4,9,520
Wattrel,LV26,4,4,14,520
Wattrel,LV27,4,5,3,520
Wattrel,LV26.5,4,6,6,520
Wattrel,LV26,4,6,11,520
Wattrel,LV27,4,7,0,520
Wattrel,LV26,4,7,9,520
Wattrel,LV26.5,4,8,3,520
Wattrel,LV26,4,9,6,520
Wattrel,LV25.5,4,9,11,520
Wattrel,LV26.5,4,10,0,520
Wattrel,LV25,4,10,15,520
Wattrel,LV26,4,11,3,520
Wattrel,LV25.5,4,11,8,520
Wattrel,LV25,4,11,13,520
Wattrel,LV25.5,4,13,5,520
Wattrel,LV25,4,13,10,520
Wattrel,LV24.5,4,14,14,520
Wattrel,LV27.5,5,0,4,520
Wattrel,LV27,5,1,7,520
Wattrel,LV26.5,5,2,10,520
Wattrel,LV26,5,2,15,520
Wattrel,LV27,5,4,2,520
Wattrel,LV26.5,5,5,5,520
Wattrel,LV26,5,5,10,520
Wattrel,LV25.5,5,5,15,520
Wattrel,LV26.5,5,7,2,520
Wattrel,LV26,5,7,7,520
Wattrel,LV25.5,5,7,12,520
Wattrel,LV26,5,9,4,520
Wattrel,LV25,5,9,14,520
Wattrel,LV25.5,5,10,7,520
Wattrel,LV26,5,11,1,520
Wattrel,LV25,5,11,11,520
Wattrel,LV25.5,5,13,3,520
Wattrel,LV25,5,13,8,520
Wattrel,LV24.5,5,13,13,520
Wattrel,LV25.5,5,15,0,520
Wattrel,LV25,5,15,5,520
Wattrel,LV24.5,5,15,10,520
Wattrel,LV26.5,6,0,11,520
Wattrel,LV27.5,6,1,0,520
Wattrel,LV27,6,2,3,520
Wattrel,LV26.5,6,3,6,520
Wattrel,LV26,6,3,11,520
Wattrel,LV27,6,4,0,520
Wattrel,LV26.5,6,5,3,520
Wattrel,LV26,6,6,6,520
Wattrel,LV25.5,6,6,11,520
Wattrel,LV26.5,6,7,0,520
Wattrel,LV26,6,8,3,520
Wattrel,LV25.5,6,8,8,520
Wattrel,LV25,6,8,13,520
Wattrel,LV26,6,10,0,520
Wattrel,LV25.5,6,10,5,520
Wattrel,LV25,6,10,10,520
Wattrel,LV24.5,6,11,14,520
Wattrel,LV25.5,6,12,2,520
Wattrel,LV25,6,12,7,520
Wattrel,LV24.5,6,12,12,520
Wattrel,LV25,6,14,4,520
Wattrel,LV24.5,6,14,9,520
Wattrel,LV24.5,6,15,8,520
Wattrel,LV24,6,15,13,520
Wattrel,LV27,7,0,4,520
Wattrel,LV26.5,7,0,9,520
Wattrel,LV26,7,0,14,520
Wattrel,LV26.5,7,1,7,520
Wattrel,LV26,7,1,12,520
Wattrel,LV27,7,2,1,520
Wattrel,LV26.5,7,3,4,520
Wattrel,LV26,7,4,7,520
Wattrel,LV25.5,7,4,12,520
Wattrel,LV26,7,6,4,520
Wattrel,LV25.5,7,6,9,520
Wattrel,LV25,7,6,14,520
Wattrel,LV25.5,7,7,7,520
Wattrel,LV26,7,8,1,520
Wattrel,LV25.5,7,9,4,520
Wattrel,LV25,7,9,9,520
Wattrel,LV24.5,7,10,13,520
Wattrel,LV25,7,11,6,520
Wattrel,LV25.5,7,12,0,520
Wattrel,LV24.5,7,12,10,520
Wattrel,LV24,7,13,14,520
Wattrel,LV25,7,14,2,520
Wattrel,LV24.5,7,14,7,520
Wattrel,LV24,7,15,11,520
Wattrel,LV27,8,0,2,520
Wattrel,LV26.5,8,1,5,520
Wattrel,LV25.5,8,1,15,520
Wattrel,LV26.5,8,2,3,520
Wattrel,LV26,8,2,8,520
Wattrel,LV25.5,8,2,13,520
Wattrel,LV26.5,8,4,0,520
Wattrel,LV25,8,4,15,520
Wattrel,LV26,8,5,3,520
Wattrel,LV25.5,8,5,8,520
Wattrel,LV25,8,5,13,520
Wattrel,LV26,8,7,0,520
Wattrel,LV25.5,8,7,5,520
Wattrel,LV25,8,7,10,520
Wattrel,LV25.5,8,9,2,520
Wattrel,LV25,8,9,7,520
Wattrel,LV24.5,8,9,12,520
Wattrel,LV25,8,11,4,520
Wattrel,LV24.5,8,11,9,520
Wattrel,LV24,8,12,13,520
Wattrel,LV25,8,13,1,520
Wattrel,LV24.5,8,13,6,520
Wattrel,LV25,8,14,0,520
Wattrel,LV24,8,14,10,520
Wattrel,LV23.5,8,15,14,520
Wattrel,LV26,9,0,9,520
Wattrel,LV25.5,9,0,14,520
Wattrel,LV26.5,9,2,1,520
Wattrel,LV26,9,3,4,520
Wattrel,LV25.5,9,3,9,520
Wattrel,LV26,9,5,1,520
Wattrel,LV25.5,9,5,6,520
Wattrel,LV25,9,5,11,520
Wattrel,LV25.5,9,7,3,520
Wattrel,LV24.5,9,7,13,520
Wattrel,LV25,9,8,6,520
Wattrel,LV25.5,9,9,0,520
Wattrel,LV24.5,9,9,10,520
Wattrel,LV25,9,10,3,520
Wattrel,LV25,9,11,2,520
Wattrel,LV24.5,9,11,7,520
Wattrel,LV24,9,11,12,520
Wattrel,LV24.5,9,13,4,520
Wattrel,LV24,9,13,9,520
Wattrel,LV23.5,9,14,13,520
Wattrel,LV24.5,9,15,1,520
Wattrel,LV26.5,10,0,2,520
Wattrel,LV26,10,0,7,520
Wattrel,LV25.5,10,0,12,520
Wattrel,LV26,10,1,5,520
Wattrel,LV25.5,10,1,10,520
Wattrel,LV26,10,3,2,520
Wattrel,LV25.5,10,3,7,520
Wattrel,LV25,10,3,12,520
Wattrel,LV25.5,10,4,5,520
Wattrel,LV24.5,10,5,14,520
Wattrel,LV25.5,10,6,2,520
Wattrel,LV25,10,6,7,520
Wattrel,LV25,10,8,4,520
Wattrel,LV24.5,10,8,9,520
Wattrel,LV24,10,9,13,520
Wattrel,LV25,10,10,1,520
Wattrel,LV24.5,10,10,6,520
Wattrel,LV24,10,11,10,520
Wattrel,LV24.5,10,12,3,520
Wattrel,LV23.5,10,12,14,520
Wattrel,LV24.5,10,13,2,520
Wattrel,LV24,10,13,7,520
Wattrel,LV23.5,10,14,11,520
Wattrel,LV24,10,15,4,520
Wattrel,LV23,10,15,15,520
Wattrel,LV26.5,11,0,0,520
Wattrel,LV25,11,0,15,520
Wattrel,LV26,11,1,3,520
Wattrel,LV25.5,11,1,8,520
Wattrel,LV25,11,1,13,520
Wattrel,LV26,11,3,0,520
Wattrel,LV24.5,11,3,15,520
Wattrel,LV25.5,11,4,3,520
Wattrel,LV25,11,4,8,520
Wattrel,LV25.5,11,6,0,520
Wattrel,LV25,11,6,5,520
Wattrel,LV24.5,11,6,10,520
Wattrel,LV24,11,7,14,520
Wattrel,LV25,11,8,2,520
Wattrel,LV24.5,11,8,7,520
Wattrel,LV24,11,8,12,520
Wattrel,LV24.5,11,10,4,520
Wattrel,LV24,11,10,9,520
Wattrel,LV23.5,11,11,13,520
Wattrel,LV24.5,11,12,1,520
Wattrel,LV24,11,12,6,520
Wattrel,LV23.5,11,13,10,520
Wattrel,LV24,11,15,2,520
Wattrel,LV23.5,11,15,7,520
Wattrel,LV23,11,15,13,520
Wattrel,LV26,12,1,1,520
Wattrel,LV25,12,1,11,520
Wattrel,LV25.5,12,2,4,520
Wattrel,LV25,12,2,9,520
Wattrel,LV25.5,12,4,1,520
Wattrel,LV25,12,4,6,520
Wattrel,LV24.5,12,4,11,520
Wattrel,LV24,12,5,15,520
Wattrel,LV24.5,12,6,8,520
Wattrel,LV24,12,6,13,520
Wattrel,LV25,12,8,0,520
Wattrel,LV24,12,8,10,520
Wattrel,LV23.5,12,9,14,520
Wattrel,LV24.5,12,10,2,520
Wattrel,LV24,12,10,7,520
Wattrel,LV23.5,12,11,11,520
Wattrel,LV24,12,12,4,520
Wattrel,LV23,12,12,15,520
Wattrel,LV23.5,12,13,8,520
Wattrel,LV24,12,14,1,520
Wattrel,LV23,12,14,12,520
Wattrel,LV24,12,15,0,520
Wattrel,LV23.5,12,15,5,520
Wattrel,LV24.5,13,1,14,520
Wattrel,LV25.5,13,2,2,520
Wattrel,LV25,13,2,7,520
Wattrel,LV24.5,13,2,12,520
Wattrel,LV24.5,13,4,9,520
Wattrel,LV25,13,5,2,520
Wattrel,LV24.5,13,5,7,520
Wattrel,LV24,13,6,11,520
Wattrel,LV24.5,13,7,4,520
Wattrel,LV23.5,13,7,15,520
Wattrel,LV24,13,8,8,520
Wattrel,LV24.5,13,9,1,520
Wattrel,LV24,13,10,5,520
Wattrel,LV23.5,13,10,10,520
Wattrel,LV24,13,12,2,520
Wattrel,LV23.5,13,12,7,520
Wattrel,LV23,13,12,13,520
Wattrel,LV23,13,13,11,520
Wattrel,LV23,13,14,10,520
Wattrel,LV23.5,13,15,3,520
Wattrel,LV22.5,13,15,14,520
Wattrel,LV25.5,14,0,3,520
Wattrel,LV25,14,0,8,520
Wattrel,LV25.5,14,2,0,520
Wattrel,LV25,14,2,5,520
Wattrel,LV24.5,14,2,10,520
Wattrel,LV25,14,3,3,520
Wattrel,LV24,14,4,12,520
Wattrel,LV25,14,5,0,520
Wattrel,LV24.5,14,5,5,520
Wattrel,LV24,14,6,9,520
Wattrel,LV24.5,14,7,2,520
Wattrel,LV24,14,7,7,520
Wattrel,LV23.5,14,8,11,520
Wattrel,LV24,14,9,4,520
Wattrel,LV23,14,9,15,520
Wattrel,LV23.5,14,10,8,520
Wattrel,LV23,14,11,12,520
Wattrel,LV24,14,12,0,520
Wattrel,LV23.5,14,12,5,520
Wattrel,LV23,14,13,9,520
Wattrel,LV22.5,14,13,15,520
Wattrel,LV23.5,14,14,2,520
Wattrel,LV23.5,14,15,1,520
Wattrel,LV23,14,15,6,520
Wattrel,LV22.5,14,15,12,520
Wattrel,LV25.5,15,0,1,520
Wattrel,LV25,15,0,6,520
Wattrel,LV24.5,15,0,11,520
Wattrel,LV24,15,1,15,520
Wattrel,LV24.5,15,2,8,520
Wattrel,LV24,15,2,13,520
Wattrel,LV25,15,3,1,520
Wattrel,LV24.5,15,3,6,520
Wattrel,LV24,15,4,10,520
Wattrel,LV24.5,15,5,3,520
Wattrel,LV24,15,5,8,520
Wattrel,LV23.5,15,6,12,520
Wattrel,LV24.5,15,7,0,520
Wattrel,LV24,15,7,5,520
Wattrel,LV23.5,15,8,9,520
Wattrel,LV24,15,9,2,520
Wattrel,LV23,15,9,13,520
Wattrel,LV23.5,15,10,6,520
Wattrel,LV23,15,11,10,520
Wattrel,LV23.5,15,12,3,520
Wattrel,LV22.5,15,12,14,520
Wattrel,LV23,15,13,7,520
Wattrel,LV23.5,15,14,0,520
Wattrel,LV22.5,15,14,11,520
Wattrel,LV23,15,15,4,520
