Name,Level,IV_Attack,IV_Defense,IV_HP,CP
Rolycoly,LV49,1,3,6,520
Rolycoly,LV47.5,1,3,10,520
Rolycoly,LV46.5,1,3,13,520
Rolycoly,LV49,1,4,5,520
Rolycoly,LV47.5,1,4,9,520
Rolycoly,LV46,1,4,13,520
Rolycoly,LV49,1,5,4,520
Rolycoly,LV48.5,1,5,5,520
Rolycoly,LV47,1,5,9,520
Rolycoly,LV46,1,5,12,520
Rolycoly,LV45.5,1,5,13,520
Rolycoly,LV48.5,1,6,4,520
Rolycoly,LV47,1,6,8,520
Rolycoly,LV45.5,1,6,12,520
Rolycoly,LV44.5,1,6,15,520
Rolycoly,LV48.5,1,7,3,520
Rolycoly,LV47,1,7,7,520
Rolycoly,LV46.5,1,7,8,520
Rolycoly,LV45.5,1,7,11,520
Rolycoly,LV44,1,7,15,520
Rolycoly,LV48.5,1,8,2,520
Rolycoly,LV48,1,8,3,520
Rolycoly,LV46.5,1,8,7,520
Rolycoly,LV45,1,8,11,520
Rolycoly,LV44,1,8,14,520
Rolycoly,LV48.5,1,9,1,520
Rolycoly,LV48,1,9,2,520
Rolycoly,LV46.5,1,9,6,520
Rolycoly,LV45,1,9,10,520
Rolycoly,LV43.5,1,9,14,520
Rolycoly,LV48.5,1,10,0,520
Rolycoly,LV48,1,10,1,520
Rolycoly,LV46.5,1,10,5,520
Rolycoly,LV46,1,10,6,520
Rolycoly,LV45,1,10,9,520
Rolycoly,LV43.5,1,10,13,520
Rolycoly,LV48,1,11,0,520
Rolycoly,LV46.5,1,11,4,520
Rolycoly,LV46,1,11,5,520
Rolycoly,LV44.5,1,11,9,520
Rolycoly,LV43.5,1,11,12,520
Rolycoly,LV46.5,1,12,3,520
Rolycoly,LV46,1,12,4,520
Rolycoly,LV44.5,1,12,8,520
Rolycoly,LV43.5,1,12,11,520
Rolycoly,LV43,1,12,12,520
Rolycoly,LV42,1,12,15,520
Rolycoly,LV46,1,13,3,520
Rolycoly,LV44.5,1,13,7,520
Rolycoly,LV43,1,13,11,520
Rolycoly,LV42,1,13,14,520
Rolycoly,LV46.5,1,14,1,520
Rolycoly,LV46,1,14,2,520
Rolycoly,LV44.5,1,14,6,520
Rolycoly,LV43,1,14,10,520
Rolycoly,LV42,1,14,13,520
Rolycoly,LV46.5,1,15,0,520
Rolycoly,LV46,1,15,1,520
Rolycoly,LV44.5,1,15,5,520
Rolycoly,LV43,1,15,9,520
Rolycoly,LV41.5,1,15,13,520
Rolycoly,LV50,2,0,4,520
Rolycoly,LV48.5,2,0,8,520
Rolycoly,LV47,2,0,12,520
Rolycoly,LV46,2,0,15,520
Rolycoly,LV50,2,1,3,520
Rolycoly,LV48.5,2,1,7,520
Rolycoly,LV48,2,1,8,520
Rolycoly,LV47,2,1,11,520
Rolycoly,LV45.5,2,1,15,520
Rolycoly,LV50,2,2,2,520
Rolycoly,LV49.5,2,2,3,520
Rolycoly,LV48,2,2,7,520
Rolycoly,LV46.5,2,2,11,520
Rolycoly,LV45.5,2,2,14,520
Rolycoly,LV45,2,2,15,520
Rolycoly,LV49.5,2,3,2,520
Rolycoly,LV48,2,3,6,520
Rolycoly,LV47.5,2,3,7,520
Rolycoly,LV46.5,2,3,10,520
Rolycoly,LV46,2,3,11,520
Rolycoly,LV45,2,3,14,520
Rolycoly,LV49.5,2,4,1,520
Rolycoly,LV49,2,4,2,520
Rolycoly,LV47.5,2,4,6,520
Rolycoly,LV46,2,4,10,520
Rolycoly,LV44.5,2,4,14,520
Rolycoly,LV49.5,2,5,0,520
Rolycoly,LV49,2,5,1,520
Rolycoly,LV47.5,2,5,5,520
Rolycoly,LV47,2,5,6,520
Rolycoly,LV46,2,5,9,520
Rolycoly,LV45.5,2,5,10,520
Rolycoly,LV44.5,2,5,13,520
Rolycoly,LV49,2,6,0,520
Rolycoly,LV47,2,6,5,520
Rolycoly,LV45.5,2,6,9,520
Rolycoly,LV44,2,6,13,520
Rolycoly,LV48.5,2,7,0,520
Rolycoly,LV47,2,7,4,520
Rolycoly,LV45.5,2,7,8,520
Rolycoly,LV44,2,7,12,520
Rolycoly,LV43,2,7,15,520
Rolycoly,LV47,2,8,3,520
Rolycoly,LV46.5,2,8,4,520
Rolycoly,LV45,2,8,8,520
Rolycoly,LV44,2,8,11,520
Rolycoly,LV42.5,2,8,15,520
Rolycoly,LV47,2,9,2,520
Rolycoly,LV46.5,2,9,3,520
Rolycoly,LV45,2,9,7,520
Rolycoly,LV43.5,2,9,11,520
Rolycoly,LV42.5,2,9,14,520
Rolycoly,LV46.5,2,10,2,520
Rolycoly,LV45,2,10,6,520
Rolycoly,LV43.5,2,10,10,520
Rolycoly,LV42.5,2,10,13,520
Rolycoly,LV46.5,2,11,1,520
Rolycoly,LV45,2,11,5,520
Rolycoly,LV44.5,2,11,6,520
Rolycoly,LV43.5,2,11,9,520
Rolycoly,LV42,2,11,13,520
Rolycoly,LV46.5,2,12,0,520
Rolycoly,LV45,2,12,4,520
Rolycoly,LV44.5,2,12,5,520
Rolycoly,LV43.5,2,12,8,520
Rolycoly,LV43,2,12,9,520
Rolycoly,LV42,2,12,12,520
Rolycoly,LV41,2,12,15,520
Rolycoly,LV45,2,13,3,520
Rolycoly,LV44.5,2,13,4,520
Rolycoly,LV43,2,13,8,520
Rolycoly,LV42,2,13,11,520
Rolycoly,LV45,2,14,2,520
Rolycoly,LV44.5,2,14,3,520
Rolycoly,LV43,2,14,7,520
Rolycoly,LV42,2,14,10,520
Rolycoly,LV40.5,2,14,14,520
Rolycoly,LV45,2,15,1,520
Rolycoly,LV44.5,2,15,2,520
Rolycoly,LV43,2,15,6,520
Rolycoly,LV41.5,2,15,10,520
Rolycoly,LV40.5,2,15,13,520
Rolycoly,LV49,3,0,4,520
Rolycoly,LV48.5,3,0,5,520
Rolycoly,LV47,3,0,9,520
Rolycoly,LV46,3,0,12,520
Rolycoly,LV48.5,3,1,4,520
Rolycoly,LV47,3,1,8,520
Rolycoly,LV45.5,3,1,12,520
Rolycoly,LV44.5,3,1,15,520
Rolycoly,LV48.5,3,2,3,520
Rolycoly,LV48,3,2,4,520
Rolycoly,LV46.5,3,2,8,520
Rolycoly,LV45,3,2,12,520
Rolycoly,LV44,3,2,15,520
Rolycoly,LV48,3,3,3,520
Rolycoly,LV46.5,3,3,7,520
Rolycoly,LV46,3,3,8,520
Rolycoly,LV45,3,3,11,520
Rolycoly,LV43.5,3,3,15,520
Rolycoly,LV48,3,4,2,520
Rolycoly,LV47.5,3,4,3,520
Rolycoly,LV46,3,4,7,520
Rolycoly,LV44.5,3,4,11,520
Rolycoly,LV43.5,3,4,14,520
Rolycoly,LV47.5,3,5,2,520
Rolycoly,LV46,3,5,6,520
Rolycoly,LV44.5,3,5,10,520
Rolycoly,LV43,3,5,14,520
Rolycoly,LV47.5,3,6,1,520
Rolycoly,LV46,3,6,5,520
Rolycoly,LV45.5,3,6,6,520
Rolycoly,LV44.5,3,6,9,520
Rolycoly,LV44,3,6,10,520
Rolycoly,LV43,3,6,13,520
Rolycoly,LV47.5,3,7,0,520
Rolycoly,LV47,3,7,1,520
Rolycoly,LV45.5,3,7,5,520
Rolycoly,LV44,3,7,9,520
Rolycoly,LV43,3,7,12,520
Rolycoly,LV47,3,8,0,520
Rolycoly,LV45.5,3,8,4,520
Rolycoly,LV44,3,8,8,520
Rolycoly,LV42.5,3,8,12,520
Rolycoly,LV41.5,3,8,15,520
Rolycoly,LV45.5,3,9,3,520
Rolycoly,LV45,3,9,4,520
Rolycoly,LV44,3,9,7,520
Rolycoly,LV43.5,3,9,8,520
Rolycoly,LV42.5,3,9,11,520
Rolycoly,LV41.5,3,9,14,520
Rolycoly,LV45.5,3,10,2,520
Rolycoly,LV45,3,10,3,520
Rolycoly,LV43.5,3,10,7,520
Rolycoly,LV42.5,3,10,10,520
Rolycoly,LV42,3,10,11,520
Rolycoly,LV41,3,10,14,520
Rolycoly,LV45.5,3,11,1,520
Rolycoly,LV45,3,11,2,520
Rolycoly,LV43.5,3,11,6,520
Rolycoly,LV42,3,11,10,520
Rolycoly,LV41,3,11,13,520
Rolycoly,LV45.5,3,12,0,520
Rolycoly,LV45,3,12,1,520
Rolycoly,LV43.5,3,12,5,520
Rolycoly,LV42,3,12,9,520
Rolycoly,LV41,3,12,12,520
Rolycoly,LV45,3,13,0,520
Rolycoly,LV43.5,3,13,4,520
Rolycoly,LV42,3,13,8,520
Rolycoly,LV40.5,3,13,12,520
Rolycoly,LV43.5,3,14,3,520
Rolycoly,LV42,3,14,7,520
Rolycoly,LV40.5,3,14,11,520
Rolycoly,LV39.5,3,14,14,520
Rolycoly,LV43.5,3,15,2,520
Rolycoly,LV42,3,15,6,520
Rolycoly,LV40.5,3,15,10,520
Rolycoly,LV39.5,3,15,13,520
Rolycoly,LV49.5,4,0,0,520
Rolycoly,LV49,4,0,1,520
Rolycoly,LV47.5,4,0,5,520
Rolycoly,LV46,4,0,9,520
Rolycoly,LV44.5,4,0,13,520
Rolycoly,LV49,4,1,0,520
Rolycoly,LV47,4,1,5,520
Rolycoly,LV45.5,4,1,9,520
Rolycoly,LV44.5,4,1,12,520
Rolycoly,LV44,4,1,13,520
Rolycoly,LV48.5,4,2,0,520
Rolycoly,LV47,4,2,4,520
Rolycoly,LV46.5,4,2,5,520
Rolycoly,LV45.5,4,2,8,520
Rolycoly,LV45,4,2,9,520
Rolycoly,LV44,4,2,12,520
Rolycoly,LV43,4,2,15,520
Rolycoly,LV46.5,4,3,4,520
Rolycoly,LV45,4,3,8,520
Rolycoly,LV43.5,4,3,12,520
Rolycoly,LV42.5,4,3,15,520
Rolycoly,LV46.5,4,4,3,520
Rolycoly,LV45,4,4,7,520
Rolycoly,LV44.5,4,4,8,520
Rolycoly,LV43.5,4,4,11,520
Rolycoly,LV42.5,4,4,14,520
Rolycoly,LV46.5,4,5,2,520
Rolycoly,LV46,4,5,3,520
Rolycoly,LV44.5,4,5,7,520
Rolycoly,LV43,4,5,11,520
Rolycoly,LV42,4,5,14,520
Rolycoly,LV46,4,6,2,520
Rolycoly,LV44.5,4,6,6,520
Rolycoly,LV43,4,6,10,520
Rolycoly,LV42,4,6,13,520
Rolycoly,LV46,4,7,1,520
Rolycoly,LV44.5,4,7,5,520
Rolycoly,LV44,4,7,6,520
Rolycoly,LV43,4,7,9,520
Rolycoly,LV41.5,4,7,13,520
Rolycoly,LV46,4,8,0,520
Rolycoly,LV45.5,4,8,1,520
Rolycoly,LV44,4,8,5,520
Rolycoly,LV42.5,4,8,9,520
Rolycoly,LV41.5,4,8,12,520
Rolycoly,LV40.5,4,8,15,520
Rolycoly,LV45.5,4,9,0,520
Rolycoly,LV44,4,9,4,520
Rolycoly,LV42.5,4,9,8,520
Rolycoly,LV41.5,4,9,11,520
Rolycoly,LV41,4,9,12,520
Rolycoly,LV40,4,9,15,520
Rolycoly,LV44,4,10,3,520
Rolycoly,LV42.5,4,10,7,520
Rolycoly,LV41,4,10,11,520
Rolycoly,LV40,4,10,14,520
Rolycoly,LV44,4,11,2,520
Rolycoly,LV42.5,4,11,6,520
Rolycoly,LV42,4,11,7,520
Rolycoly,LV41,4,11,10,520
Rolycoly,LV40,4,11,13,520
Rolycoly,LV44,4,12,1,520
Rolycoly,LV43.5,4,12,2,520
Rolycoly,LV42.5,4,12,5,520
Rolycoly,LV42,4,12,6,520
Rolycoly,LV41,4,12,9,520
Rolycoly,LV39,4,12,15,520
Rolycoly,LV44,4,13,0,520
Rolycoly,LV43.5,4,13,1,520
Rolycoly,LV42,4,13,5,520
Rolycoly,LV41,4,13,8,520
Rolycoly,LV39,4,13,14,520
Rolycoly,LV42,4,14,4,520
Rolycoly,LV40.5,4,14,8,520
Rolycoly,LV39.5,4,14,11,520
Rolycoly,LV39,4,14,13,520
Rolycoly,LV42,4,15,3,520
Rolycoly,LV40.5,4,15,7,520
Rolycoly,LV39.5,4,15,10,520
Rolycoly,LV38,4,15,15,520
Rolycoly,LV48,5,0,1,520
Rolycoly,LV46,5,0,6,520
Rolycoly,LV44.5,5,0,10,520
Rolycoly,LV43.5,5,0,13,520
Rolycoly,LV48,5,1,0,520
Rolycoly,LV47.5,5,1,1,520
Rolycoly,LV46,5,1,5,520
Rolycoly,LV44.5,5,1,9,520
Rolycoly,LV43,5,1,13,520
Rolycoly,LV47.5,5,2,0,520
Rolycoly,LV45.5,5,2,5,520
Rolycoly,LV44,5,2,9,520
Rolycoly,LV43,5,2,12,520
Rolycoly,LV47,5,3,0,520
Rolycoly,LV45.5,5,3,4,520
Rolycoly,LV44,5,3,8,520
Rolycoly,LV42.5,5,3,12,520
Rolycoly,LV41.5,5,3,15,520
Rolycoly,LV45,5,4,4,520
Rolycoly,LV43.5,5,4,8,520
Rolycoly,LV42.5,5,4,11,520
Rolycoly,LV41,5,4,15,520
Rolycoly,LV45,5,5,3,520
Rolycoly,LV43.5,5,5,7,520
Rolycoly,LV42,5,5,11,520
Rolycoly,LV41,5,5,14,520
Rolycoly,LV45,5,6,2,520
Rolycoly,LV44.5,5,6,3,520
Rolycoly,LV43.5,5,6,6,520
Rolycoly,LV43,5,6,7,520
Rolycoly,LV42,5,6,10,520
Rolycoly,LV40.5,5,6,14,520
Rolycoly,LV45,5,7,1,520
Rolycoly,LV44.5,5,7,2,520
Rolycoly,LV43,5,7,6,520
Rolycoly,LV41.5,5,7,10,520
Rolycoly,LV40.5,5,7,13,520
Rolycoly,LV44.5,5,8,1,520
Rolycoly,LV43,5,8,5,520
Rolycoly,LV41.5,5,8,9,520
Rolycoly,LV40.5,5,8,12,520
Rolycoly,LV39.5,5,8,15,520
Rolycoly,LV44.5,5,9,0,520
Rolycoly,LV43,5,9,4,520
Rolycoly,LV41.5,5,9,8,520
Rolycoly,LV40,5,9,12,520
Rolycoly,LV39.5,5,9,14,520
Rolycoly,LV43,5,10,3,520
Rolycoly,LV42.5,5,10,4,520
Rolycoly,LV41.5,5,10,7,520
Rolycoly,LV41,5,10,8,520
Rolycoly,LV40,5,10,11,520
Rolycoly,LV43,5,11,2,520
Rolycoly,LV42.5,5,11,3,520
Rolycoly,LV41,5,11,7,520
Rolycoly,LV40,5,11,10,520
Rolycoly,LV39,5,11,13,520
Rolycoly,LV38.5,5,11,15,520
Rolycoly,LV42.5,5,12,2,520
Rolycoly,LV41,5,12,6,520
Rolycoly,LV40,5,12,9,520
Rolycoly,LV39,5,12,12,520
Rolycoly,LV43,5,13,0,520
Rolycoly,LV42.5,5,13,1,520
Rolycoly,LV41,5,13,5,520
Rolycoly,LV39,5,13,11,520
Rolycoly,LV42.5,5,14,0,520
Rolycoly,LV41,5,14,4,520
Rolycoly,LV39,5,14,10,520
Rolycoly,LV38,5,14,13,520
Rolycoly,LV37.5,5,14,15,520
Rolycoly,LV41,5,15,3,520
Rolycoly,LV39,5,15,9,520
Rolycoly,LV38,5,15,12,520
Rolycoly,LV37.5,5,15,14,520
Rolycoly,LV47,6,0,1,520
Rolycoly,LV46.5,6,0,2,520
Rolycoly,LV45,6,0,6,520
Rolycoly,LV43.5,6,0,10,520
Rolycoly,LV42.5,6,0,13,520
Rolycoly,LV46.5,6,1,1,520
Rolycoly,LV44.5,6,1,6,520
Rolycoly,LV43.5,6,1,9,520
Rolycoly,LV43,6,1,10,520
Rolycoly,LV42,6,1,13,520
Rolycoly,LV46.5,6,2,0,520
Rolycoly,LV46,6,2,1,520
Rolycoly,LV44.5,6,2,5,520
Rolycoly,LV43,6,2,9,520
Rolycoly,LV42,6,2,12,520
Rolycoly,LV41.5,6,2,13,520
Rolycoly,LV46,6,3,0,520
Rolycoly,LV44.5,6,3,4,520
Rolycoly,LV44,6,3,5,520
Rolycoly,LV43,6,3,8,520
Rolycoly,LV42.5,6,3,9,520
Rolycoly,LV41.5,6,3,12,520
Rolycoly,LV40.5,6,3,15,520
Rolycoly,LV45.5,6,4,0,520
Rolycoly,LV44,6,4,4,520
Rolycoly,LV42.5,6,4,8,520
Rolycoly,LV41.5,6,4,11,520
Rolycoly,LV40,6,4,15,520
Rolycoly,LV44,6,5,3,520
Rolycoly,LV43.5,6,5,4,520
Rolycoly,LV42.5,6,5,7,520
Rolycoly,LV41,6,5,11,520
Rolycoly,LV40,6,5,14,520
Rolycoly,LV44,6,6,2,520
Rolycoly,LV43.5,6,6,3,520
Rolycoly,LV42,6,6,7,520
Rolycoly,LV41,6,6,10,520
Rolycoly,LV43.5,6,7,2,520
Rolycoly,LV42,6,7,6,520
Rolycoly,LV40.5,6,7,10,520
Rolycoly,LV39.5,6,7,13,520
Rolycoly,LV39,6,7,15,520
Rolycoly,LV43.5,6,8,1,520
Rolycoly,LV42,6,8,5,520
Rolycoly,LV40.5,6,8,9,520
Rolycoly,LV39.5,6,8,12,520
Rolycoly,LV43.5,6,9,0,520
Rolycoly,LV42,6,9,4,520
Rolycoly,LV41.5,6,9,5,520
Rolycoly,LV40.5,6,9,8,520
Rolycoly,LV39.5,6,9,11,520
Rolycoly,LV38.5,6,9,14,520
Rolycoly,LV41.5,6,10,4,520
Rolycoly,LV40.5,6,10,7,520
Rolycoly,LV40,6,10,8,520
Rolycoly,LV38.5,6,10,13,520
Rolycoly,LV41.5,6,11,3,520
Rolycoly,LV40,6,11,7,520
Rolycoly,LV38.5,6,11,12,520
Rolycoly,LV41.5,6,12,2,520
Rolycoly,LV40,6,12,6,520
Rolycoly,LV39,6,12,9,520
Rolycoly,LV38.5,6,12,11,520
Rolycoly,LV37.5,6,12,14,520
Rolycoly,LV41.5,6,13,1,520
Rolycoly,LV40,6,13,5,520
Rolycoly,LV39,6,13,8,520
Rolycoly,LV37.5,6,13,13,520
Rolycoly,LV37,6,13,15,520
Rolycoly,LV41.5,6,14,0,520
Rolycoly,LV40,6,14,4,520
Rolycoly,LV39,6,14,7,520
Rolycoly,LV37.5,6,14,12,520
Rolycoly,LV40,6,15,3,520
Rolycoly,LV39,6,15,6,520
Rolycoly,LV37.5,6,15,11,520
Rolycoly,LV45.5,7,0,2,520
Rolycoly,LV44,7,0,6,520
Rolycoly,LV42.5,7,0,10,520
Rolycoly,LV41.5,7,0,13,520
Rolycoly,LV45.5,7,1,1,520
Rolycoly,LV45,7,1,2,520
Rolycoly,LV43.5,7,1,6,520
Rolycoly,LV42,7,1,10,520
Rolycoly,LV41,7,1,13,520
Rolycoly,LV45,7,2,1,520
Rolycoly,LV43.5,7,2,5,520
Rolycoly,LV42,7,2,9,520
Rolycoly,LV40.5,7,2,13,520
Rolycoly,LV45,7,3,0,520
Rolycoly,LV44.5,7,3,1,520
Rolycoly,LV43,7,3,5,520
Rolycoly,LV41.5,7,3,9,520
Rolycoly,LV40.5,7,3,12,520
Rolycoly,LV39.5,7,3,15,520
Rolycoly,LV44.5,7,4,0,520
Rolycoly,LV43,7,4,4,520
Rolycoly,LV41.5,7,4,8,520
Rolycoly,LV40.5,7,4,11,520
Rolycoly,LV39.5,7,4,14,520
Rolycoly,LV43,7,5,3,520
Rolycoly,LV42.5,7,5,4,520
Rolycoly,LV41.5,7,5,7,520
Rolycoly,LV40,7,5,11,520
Rolycoly,LV42.5,7,6,3,520
Rolycoly,LV41,7,6,7,520
Rolycoly,LV40,7,6,10,520
Rolycoly,LV39,7,6,13,520
Rolycoly,LV38.5,7,6,15,520
Rolycoly,LV42.5,7,7,2,520
Rolycoly,LV41,7,7,6,520
Rolycoly,LV39,7,7,12,520
Rolycoly,LV42.5,7,8,1,520
Rolycoly,LV41,7,8,5,520
Rolycoly,LV39.5,7,8,9,520
Rolycoly,LV39,7,8,11,520
Rolycoly,LV38,7,8,14,520
Rolycoly,LV42.5,7,9,0,520
Rolycoly,LV42,7,9,1,520
Rolycoly,LV41,7,9,4,520
Rolycoly,LV40.5,7,9,5,520
Rolycoly,LV39.5,7,9,8,520
Rolycoly,LV38,7,9,13,520
Rolycoly,LV42,7,10,0,520
Rolycoly,LV40.5,7,10,4,520
Rolycoly,LV39.5,7,10,7,520
Rolycoly,LV38.5,7,10,10,520
Rolycoly,LV38,7,10,12,520
Rolycoly,LV40.5,7,11,3,520
Rolycoly,LV39.5,7,11,6,520
Rolycoly,LV38.5,7,11,9,520
Rolycoly,LV37,7,11,14,520
Rolycoly,LV40.5,7,12,2,520
Rolycoly,LV39.5,7,12,5,520
Rolycoly,LV38.5,7,12,8,520
Rolycoly,LV37,7,12,13,520
Rolycoly,LV40.5,7,13,1,520
Rolycoly,LV39.5,7,13,4,520
Rolycoly,LV38.5,7,13,7,520
Rolycoly,LV37.5,7,13,10,520
Rolycoly,LV37,7,13,12,520
Rolycoly,LV40.5,7,14,0,520
Rolycoly,LV39.5,7,14,3,520
Rolycoly,LV38.5,7,14,6,520
Rolycoly,LV37.5,7,14,9,520
Rolycoly,LV37,7,14,11,520
Rolycoly,LV39.5,7,15,2,520
Rolycoly,LV38.5,7,15,5,520
Rolycoly,LV37.5,7,15,8,520
Rolycoly,LV36,7,15,13,520
Rolycoly,LV35.5,7,15,15,520
Rolycoly,LV44.5,8,0,2,520
Rolycoly,LV43,8,0,6,520
Rolycoly,LV41.5,8,0,10,520
Rolycoly,LV40.5,8,0,13,520
Rolycoly,LV44.5,8,1,1,520
Rolycoly,LV44,8,1,2,520
Rolycoly,LV42.5,8,1,6,520
Rolycoly,LV41.5,8,1,9,520
Rolycoly,LV41,8,1,10,520
Rolycoly,LV40,8,1,13,520
Rolycoly,LV44,8,2,1,520
Rolycoly,LV42.5,8,2,5,520
Rolycoly,LV41,8,2,9,520
Rolycoly,LV40,8,2,12,520
Rolycoly,LV39,8,2,15,520
Rolycoly,LV44,8,3,0,520
Rolycoly,LV43.5,8,3,1,520
Rolycoly,LV42,8,3,5,520
Rolycoly,LV41,8,3,8,520
Rolycoly,LV40.5,8,3,9,520
Rolycoly,LV39,8,3,14,520
Rolycoly,LV43.5,8,4,0,520
Rolycoly,LV42,8,4,4,520
Rolycoly,LV40.5,8,4,8,520
Rolycoly,LV39.5,8,4,11,520
Rolycoly,LV42,8,5,3,520
Rolycoly,LV41.5,8,5,4,520
Rolycoly,LV40.5,8,5,7,520
Rolycoly,LV39.5,8,5,10,520
Rolycoly,LV38.5,8,5,13,520
Rolycoly,LV38,8,5,15,520
Rolycoly,LV41.5,8,6,3,520
Rolycoly,LV40,8,6,7,520
Rolycoly,LV38.5,8,6,12,520
Rolycoly,LV41.5,8,7,2,520
Rolycoly,LV40,8,7,6,520
Rolycoly,LV39,8,7,9,520
Rolycoly,LV38.5,8,7,11,520
Rolycoly,LV37.5,8,7,14,520
Rolycoly,LV41.5,8,8,1,520
Rolycoly,LV40,8,8,5,520
Rolycoly,LV39,8,8,8,520
Rolycoly,LV37.5,8,8,13,520
Rolycoly,LV41.5,8,9,0,520
Rolycoly,LV40,8,9,4,520
Rolycoly,LV39,8,9,7,520
Rolycoly,LV38,8,9,10,520
Rolycoly,LV37.5,8,9,12,520
Rolycoly,LV41,8,10,0,520
Rolycoly,LV40,8,10,3,520
Rolycoly,LV39,8,10,6,520
Rolycoly,LV38,8,10,9,520
Rolycoly,LV36.5,8,10,14,520
Rolycoly,LV39,8,11,5,520
Rolycoly,LV38,8,11,8,520
Rolycoly,LV36.5,8,11,13,520
Rolycoly,LV38,8,12,7,520
Rolycoly,LV37,8,12,10,520
Rolycoly,LV36.5,8,12,12,520
Rolycoly,LV38,8,13,6,520
Rolycoly,LV37,8,13,9,520
Rolycoly,LV38,8,14,5,520
Rolycoly,LV37,8,14,8,520
Rolycoly,LV35.5,8,14,13,520
Rolycoly,LV35,8,14,15,520
Rolycoly,LV38,8,15,4,520
Rolycoly,LV37,8,15,7,520
Rolycoly,LV35.5,8,15,12,520
Rolycoly,LV35,8,15,14,520
Rolycoly,LV43.5,9,0,2,520
Rolycoly,LV42,9,0,6,520
Rolycoly,LV40.5,9,0,10,520
Rolycoly,LV39.5,9,0,13,520
Rolycoly,LV39,9,0,15,520
Rolycoly,LV43.5,9,1,1,520
Rolycoly,LV43,9,1,2,520
Rolycoly,LV41.5,9,1,6,520
Rolycoly,LV40.5,9,1,9,520
Rolycoly,LV39.5,9,1,12,520
Rolycoly,LV43,9,2,1,520
Rolycoly,LV41.5,9,2,5,520
Rolycoly,LV40,9,2,9,520
Rolycoly,LV38.5,9,2,14,520
Rolycoly,LV43,9,3,0,520
Rolycoly,LV42.5,9,3,1,520
Rolycoly,LV41.5,9,3,4,520
Rolycoly,LV41,9,3,5,520
Rolycoly,LV40,9,3,8,520
Rolycoly,LV39,9,3,11,520
Rolycoly,LV42.5,9,4,0,520
